STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
722860,23119, 19490320,   51.2,24,   44.8,24, 1016.5,24,  961.8,24,  11.6,24,   6.3,24,  14.0, 999.9,   62.1*,  45.0*,99.99 ,999.9, 010000,
722860,23119, 19490321,   53.2,24,   42.0,24, 1016.6,24,  962.0,24,  12.7,24,   4.0,24,  15.9, 999.9,   72.0*,  39.0*, 0.00I,999.9, 000000,
722860,23119, 19490322,   52.3,24,   42.9,24, 1013.0,24,  958.8,24,   7.9,24,   7.2,24,  15.9, 999.9,   66.9*,  44.1*, 0.00I,999.9, 100000,
722860,23119, 19490323,   48.0,24,   38.9,24, 1014.6,24,  959.9,24,  10.1,24,  11.2,24,  16.9, 999.9,   55.9*,  42.1*,99.99 ,999.9, 010000,
722860,23119, 19490324,   45.7,24,   39.0,24, 1014.5,24,  959.6,24,   9.9,24,   6.8,24,  14.0, 999.9,   54.0*,  39.0*, 0.00I,999.9, 000000,
722860,23119, 19490325,   46.7,24,   39.2,24, 1014.8,24,  959.9,24,   7.6,24,   5.6,24,  19.0, 999.9,   63.0*,  37.0*,99.99 ,999.9, 110000,
722860,23119, 19490326,   50.0,24,   42.0,24, 1019.4,24,  964.4,24,   7.6,24,   4.8,24,  14.0, 999.9,   63.0*,  43.0*, 0.00I,999.9, 000000,
722860,23119, 19490327,   53.2,24,   45.1,24, 1019.2,24,  964.3,24,   5.4,24,   4.0,24,  12.0, 999.9,   68.0*,  41.0*, 0.00I,999.9, 100000,
722860,23119, 19490328,   52.4,24,   42.5,24, 1008.6,24,  954.6,24,   5.4,24,   7.6,24,  19.0, 999.9,   66.0*,  46.9*,99.99 ,999.9, 110000,
722860,23119, 19490329,   47.0,24,   30.0,24, 1010.5,24,  956.0,24,  11.7,24,   6.3,24,  15.9, 999.9,   61.0*,  37.9*,99.99 ,999.9, 010000,
722860,23119, 19490330,   48.0,24,   29.7,24, 1017.8,24,  962.7,24,  13.3,24,   4.6,24,  19.0, 999.9,   62.1*,  35.1*, 0.00I,999.9, 000000,
722860,23119, 19490331,   44.2,24,   37.0,24, 1010.7,24,  956.0,24,  13.0,24,   6.3,24,  19.0, 999.9,   55.0*,  36.0*,99.99 ,999.9, 010000,
722860,23119, 19490401,   48.6,24,   38.4,24, 1014.8,24,  959.9,24,  12.7,24,   4.7,24,  14.0, 999.9,   57.9*,  41.0*, 0.00I,999.9, 000000,
722860,23119, 19490402,   49.7,24,   43.0,24, 1013.8,24,  959.2,24,   8.4,24,   5.9,24,  14.0, 999.9,   59.0*,  46.0*,99.99 ,999.9, 010000,
722860,23119, 19490403,   51.3,24,   39.5,24, 1012.0,24,  957.6,24,   8.5,24,   5.4,24,  18.1, 999.9,   73.0*,  37.9*, 0.00I,999.9, 000000,
722860,23119, 19490404,   57.4,24,   38.0,24, 1018.3,24,  963.7,24,  23.2,24,   3.1,24,  16.9, 999.9,   79.9*,  39.9*, 0.00I,999.9, 000000,
722860,23119, 19490405,   62.1,24,   35.9,24, 1022.4,24,  967.9,24,  21.7,24,   3.6,24,  15.9, 999.9,   79.9*,  46.9*, 0.00I,999.9, 000000,
722860,23119, 19490406,   64.2,24,   37.8,24, 1019.9,24,  965.9,24,  13.3,24,   3.8,24,  14.0, 999.9,   77.9*,  55.9*, 0.00I,999.9, 000000,
722860,23119, 19490407,   60.9,24,   43.1,24, 1017.7,24,  963.5,24,  11.4,24,   3.6,24,   9.9, 999.9,   70.0*,  50.0*, 0.00I,999.9, 000000,
722860,23119, 19490408,   53.4,24,   41.6,24, 1019.7,24,  965.0,24,   8.2,24,   5.1,24,  14.0, 999.9,   68.9*,  37.9*, 0.00I,999.9, 100000,
722860,23119, 19490409,   60.1,24,   39.3,24, 1018.9,24,  964.3,24,   7.6,24,   5.7,24,  16.9, 999.9,   82.9*,  44.1*, 0.00I,999.9, 000000,
722860,23119, 19490410,   66.6,24,   26.6,24, 1018.2,24,  964.3,24,  27.1,24,   5.2,24,  16.9, 999.9,   88.9*,  45.0*, 0.00I,999.9, 000000,
722860,23119, 19490411,   67.7,24,   27.9,24, 1017.6,24,  964.0,24,  32.7,24,   6.6,24,  18.1, 999.9,   88.0*,  46.9*, 0.00I,999.9, 000000,
722860,23119, 19490412,   66.9,24,   32.2,24, 1014.0,24,  960.6,24,  20.1,24,   5.7,24,  16.9, 999.9,   84.0*,  48.0*, 0.00I,999.9, 000000,
722860,23119, 19490413,   59.1,24,   43.6,24, 1012.1,24,  958.4,24,   8.5,24,   4.2,24,  15.9, 999.9,   77.9*,  44.1*, 0.00I,999.9, 100000,
722860,23119, 19490414,   55.6,24,   47.9,24, 1013.3,24,  959.3,24,   5.6,24,   6.7,24,  15.9, 999.9,   75.0*,  46.9*,99.99 ,999.9, 110000,
722860,23119, 19490415,   55.0,24,   46.6,24, 1017.8,24,  963.2,24,   7.5,24,   6.9,24,  14.0, 999.9,   64.9*,  50.0*,99.99 ,999.9, 010000,
722860,23119, 19490416,   55.7,24,   44.6,24, 1019.4,24,  964.6,24,   7.4,24,   5.5,24,  15.0, 999.9,   75.0*,  43.0*, 0.00I,999.9, 000000,
722860,23119, 19490417,   60.0,24,   48.1,24, 1017.7,24,  963.4,24,   9.1,24,   7.7,24,  15.9, 999.9,   73.0*,  50.9*,99.99 ,999.9, 110000,
722860,23119, 19490418,   57.0,24,   48.4,24, 1015.9,24,  961.7,24,   9.4,24,   7.5,24,  15.9, 999.9,   70.0*,  52.0*, 0.00I,999.9, 100000,
722860,23119, 19490419,   54.7,24,   48.7,24, 1015.7,24,  961.3,24,   8.1,24,   7.7,24,  14.0, 999.9,   59.9*,  50.9*, 0.00I,999.9, 000000,
722860,23119, 19490420,   59.0,24,   45.6,24, 1014.9,24,  960.7,24,   6.6,24,   6.6,24,  19.0, 999.9,   84.9*,  44.1*, 0.00I,999.9, 100000,
722860,23119, 19490421,   70.1,24,   44.0,24, 1015.0,24,  961.5,24,  15.7,24,   6.5,24,  19.0, 999.9,   91.9*,  53.1*, 0.00I,999.9, 000000,
722860,23119, 19490422,   71.8,24,   43.3,24, 1014.2,24,  961.0,24,  20.1,24,   5.0,24,  18.1, 999.9,   91.9*,  54.0*, 0.00I,999.9, 000000,
722860,23119, 19490423,   71.4,24,   48.9,24, 1014.2,24,  961.0,24,  14.8,24,   5.1,24,  16.9, 999.9,   88.0*,  54.0*, 0.00I,999.9, 000000,
722860,23119, 19490424,   64.9,24,   52.6,24, 1014.5,24,  961.1,24,   5.3,24,   6.0,24,  15.9, 999.9,   82.9*,  48.9*, 0.00I,999.9, 000000,
722860,23119, 19490425,   61.7,24,   52.6,24, 1014.8,24,  960.9,24,   4.5,24,   5.6,24,  14.0, 999.9,   79.0*,  52.0*, 0.00I,999.9, 100000,
722860,23119, 19490426,   61.7,24,   50.9,24, 1015.2,24,  961.4,24,   6.2,24,   5.4,24,  15.9, 999.9,   75.9*,  53.1*, 0.00I,999.9, 100000,
722860,23119, 19490427,   59.6,24,   50.0,24, 1017.7,24,  963.4,24,   3.5,24,   4.6,24,  15.9, 999.9,   77.9*,  48.9*, 0.00I,999.9, 100000,
722860,23119, 19490428,   60.4,24,   47.9,24, 1015.8,24,  961.8,24,   3.9,24,   5.7,24,  16.9, 999.9,   75.9*,  46.0*, 0.00I,999.9, 100000,
722860,23119, 19490429,   58.7,24,   48.1,24, 1012.4,24,  958.5,24,   9.4,24,   8.4,24,  16.9, 999.9,   75.0*,  50.9*, 0.00I,999.9, 000000,
722860,23119, 19490430,   57.5,24,   45.8,24, 1011.3,24,  957.3,24,   9.8,24,   5.0,24,  16.9, 999.9,   77.9*,  45.0*, 0.00I,999.9, 000000,
722860,23119, 19490501,   62.5,24,   48.7,24, 1010.9,24,  957.2,24,   7.4,24,   5.4,24,  15.0, 999.9,   79.9*,  46.9*, 0.00I,999.9, 000000,
722860,23119, 19490502,   59.7,24,   52.4,24, 1012.8,24,  959.0,24,   3.4,24,   6.2,24,  15.9, 999.9,   75.9*,  50.9*, 0.00I,999.9, 100000,
722860,23119, 19490503,   59.3,24,   50.9,24, 1014.5,24,  960.5,24,   6.3,24,   7.1,24,  15.9, 999.9,   68.0*,  54.0*,99.99 ,999.9, 010000,
722860,23119, 19490504,   58.5,24,   46.8,24, 1015.1,24,  961.0,24,   8.9,24,   6.8,24,  15.9, 999.9,   72.0*,  52.0*, 0.00I,999.9, 000000,
722860,23119, 19490505,   63.6,24,   42.6,24, 1015.2,24,  961.2,24,  11.1,24,   5.4,24,  16.9, 999.9,   86.9*,  46.9*, 0.00I,999.9, 000000,
722860,23119, 19490506,   72.8,24,   29.2,24, 1015.3,24,  962.1,24,  21.7,24,   7.8,24,  19.0, 999.9,   86.0*,  59.9*, 0.00I,999.9, 000000,
722860,23119, 19490507,   68.7,24,   31.2,24, 1015.5,24,  962.2,24,  18.6,24,   6.0,24,  22.0, 999.9,   86.0*,  50.0*, 0.00I,999.9, 000000,
722860,23119, 19490508,   66.8,24,   36.4,24, 1013.1,24,  959.8,24,  17.0,24,   5.2,24,  16.9, 999.9,   81.0*,  48.9*, 0.00I,999.9, 000000,
722860,23119, 19490509,   59.6,24,   44.6,24, 1013.7,24,  959.9,24,  13.5,24,   7.1,24,  15.9, 999.9,   75.9*,  48.0*, 0.00I,999.9, 000000,
722860,23119, 19490510,   59.3,24,   47.1,24, 1014.8,24,  960.8,24,  10.6,24,   7.1,24,  16.9, 999.9,   73.0*,  50.0*, 0.00I,999.9, 000000,
722860,23119, 19490511,   59.7,24,   50.1,24, 1013.8,24,  959.9,24,   4.7,24,   5.9,24,  16.9, 999.9,   77.0*,  48.0*, 0.00I,999.9, 100000,
722860,23119, 19490512,   63.1,24,   52.3,24, 1013.7,24,  960.0,24,   4.7,24,   7.6,24,  13.0, 999.9,   77.9*,  53.1*, 0.00I,999.9, 100000,
722860,23119, 19490513,   59.9,24,   53.8,24, 1015.0,24,  961.1,24,   1.8,24,   6.3,24,  14.0, 999.9,   77.9*,  53.1*,99.99 ,999.9, 110000,
722860,23119, 19490514,   54.1,24,   50.7,24, 1016.5,24,  962.0,24,   4.8,24,   5.0,24,  12.0, 999.9,   59.9*,  50.0*,99.99 ,999.9, 110000,
722860,23119, 19490515,   54.5,24,   50.8,24, 1015.8,24,  961.3,24,   5.8,24,   7.2,24,  15.9, 999.9,   59.0*,  52.0*,99.99 ,999.9, 010000,
722860,23119, 19490516,   53.6,24,   51.7,24, 1011.6,24,  957.4,24,   6.0,24,   5.4,24,  13.0, 999.9,   59.0*,  50.9*,99.99 ,999.9, 110000,
722860,23119, 19490517,   53.3,24,   50.4,24, 1009.3,24,  955.2,24,   7.5,24,   7.7,24,  11.1, 999.9,   57.9*,  50.9*,99.99 ,999.9, 110000,
722860,23119, 19490518,   53.8,24,   49.1,24, 1011.7,24,  957.4,24,   9.4,24,   8.5,24,  14.0, 999.9,   61.0*,  50.0*,99.99 ,999.9, 010000,
722860,23119, 19490519,   53.9,24,   48.3,24, 1016.3,24,  961.8,24,   8.2,24,   7.6,24,  16.9, 999.9,   59.9*,  50.0*,99.99 ,999.9, 010000,
722860,23119, 19490520,   51.9,24,   45.8,24, 1020.7,24,  965.6,24,   6.2,24,   2.1,24,   8.9, 999.9,   66.9*,  39.9*,99.99 ,999.9, 110000,
722860,23119, 19490521,   61.3,24,   45.7,24, 1016.3,24,  962.1,24,   6.3,24,   4.6,24,  12.0, 999.9,   82.0*,  46.0*, 0.00I,999.9, 000000,
722860,23119, 19490522,   68.6,24,   45.4,24, 1012.7,24,  959.2,24,   8.4,24,   4.7,24,  15.0, 999.9,   88.0*,  50.9*, 0.00I,999.9, 000000,
722860,23119, 19490523,   73.2,24,   41.9,24, 1012.2,24,  959.3,24,  13.8,24,   4.4,24,  15.9, 999.9,   95.0*,  54.0*, 0.00I,999.9, 000000,
722860,23119, 19490524,   76.5,24,   44.1,24, 1011.6,24,  959.0,24,  12.2,24,   5.6,24,  15.9, 999.9,   93.9*,  57.0*, 0.00I,999.9, 000000,
722860,23119, 19490525,   73.5,24,   48.7,24, 1011.3,24,  958.6,24,  13.4,24,   5.6,24,  16.9, 999.9,   90.0*,  57.9*, 0.00I,999.9, 000000,
722860,23119, 19490526,   67.3,24,   54.3,24, 1011.2,24,  958.1,24,   7.8,24,   5.8,24,  13.0, 999.9,   82.9*,  55.0*, 0.00I,999.9, 100000,
722860,23119, 19490527,   64.5,24,   54.9,24, 1011.5,24,  958.1,24,   4.6,24,   6.2,24,  15.9, 999.9,   81.0*,  55.9*, 0.00I,999.9, 100000,
722860,23119, 19490528,   63.4,24,   53.4,24, 1011.1,24,  957.7,24,   6.9,24,   8.6,24,  16.9, 999.9,   77.9*,  57.0*, 0.00I,999.9, 000000,
722860,23119, 19490529,   60.7,24,   49.4,24, 1011.7,24,  958.0,24,  12.6,24,   9.1,23,  15.9, 999.9,   70.0*,  53.1*, 0.00I,999.9, 000000,
722860,23119, 19490530,   61.3,24,   48.2,24, 1014.0,24,  960.1,24,  15.2,24,   7.1,24,  14.0, 999.9,   72.0*,  54.0*, 0.00I,999.9, 000000,
722860,23119, 19490531,   58.6,24,   46.3,24, 1017.5,24,  963.1,24,  15.4,24,   7.1,24,  14.0, 999.9,   73.9*,  46.9*, 0.00I,999.9, 000000,
722860,23119, 19490601,   60.4,24,   47.2,24, 1014.7,24,  960.7,24,  12.6,24,   6.9,24,  14.0, 999.9,   79.9*,  48.0*, 0.00I,999.9, 100000,
722860,23119, 19490602,   68.7,24,   46.8,24, 1010.7,24,  957.4,24,  12.9,24,   5.1,24,  15.9, 999.9,   88.9*,  53.1*, 0.00I,999.9, 000000,
722860,23119, 19490603,   71.3,24,   36.5,24, 1008.6,24,  955.6,24,  14.8,24,  10.0,24,  16.9, 999.9,   84.9*,  59.0*, 0.00I,999.9, 000000,
722860,23119, 19490604,   69.3,24,   39.9,24, 1010.5,24,  957.4,24,  17.4,24,   5.9,24,  22.9, 999.9,   86.0*,  50.0*, 0.00I,999.9, 000000,
722860,23119, 19490605,   71.3,24,   39.7,24, 1011.2,24,  958.1,24,  17.2,24,   5.7,24,  15.9, 999.9,   86.9*,  57.0*, 0.00I,999.9, 000000,
722860,23119, 19490606,   70.7,24,   44.2,24, 1011.8,24,  958.7,24,  17.6,24,   5.7,24,  16.9, 999.9,   86.9*,  55.9*, 0.00I,999.9, 000000,
722860,23119, 19490607,   68.9,24,   51.6,24, 1011.3,24,  958.3,24,   9.3,24,   5.4,24,  13.0, 999.9,   84.9*,  55.0*, 0.00I,999.9, 100000,
722860,23119, 19490608,   67.2,24,   53.3,24, 1011.3,24,  958.1,24,   7.3,24,   5.7,24,  14.0, 999.9,   86.0*,  54.0*, 0.00I,999.9, 100000,
722860,23119, 19490609,   68.8,24,   53.6,24, 1011.8,24,  958.6,24,   8.0,24,   6.7,24,  15.0, 999.9,   88.9*,  54.0*, 0.00I,999.9, 100000,
722860,23119, 19490610,   73.8,24,   55.5,24, 1011.5,24,  958.6,24,   4.4,24,   5.8,24,  14.0, 999.9,   93.0*,  59.0*, 0.00I,999.9, 000000,
722860,23119, 19490611,   69.0,24,   55.8,24, 1011.6,24,  958.7,24,   3.5,24,   6.5,24,  13.0, 999.9,   86.9*,  55.0*, 0.00I,999.9, 100000,
722860,23119, 19490612,   67.5,24,   56.1,24, 1009.2,24,  956.0,24,   4.5,24,   6.3,24,  12.0, 999.9,   86.0*,  55.9*, 0.00I,999.9, 100000,
722860,23119, 19490613,   69.0,24,   57.2,24, 1008.7,24,  955.7,24,   4.9,24,   7.0,24,  14.0, 999.9,   86.9*,  57.0*, 0.00I,999.9, 100000,
722860,23119, 19490614,   68.4,24,   57.2,24, 1011.6,24,  958.4,24,   3.6,24,   6.3,24,  15.0, 999.9,   88.9*,  57.0*, 0.00I,999.9, 100000,
722860,23119, 19490615,   72.9,24,   55.3,24, 1012.4,24,  959.4,24,   3.6,24,   6.7,24,  15.0, 999.9,   93.0*,  57.0*, 0.00I,999.9, 000000,
722860,23119, 19490616,   73.1,24,   56.7,24, 1009.8,24,  957.1,24,   6.1,24,   5.5,24,  16.9, 999.9,   88.0*,  57.9*, 0.00I,999.9, 000000,
722860,23119, 19490617,   67.7,24,   55.2,24, 1009.1,24,  955.9,24,   7.5,24,   5.7,24,  15.0, 999.9,   84.0*,  57.0*, 0.00I,999.9, 000000,
722860,23119, 19490618,   65.4,24,   52.3,24, 1013.7,24,  960.3,24,  14.9,24,   8.4,24,  15.0, 999.9,   79.0*,  57.0*, 0.00I,999.9, 000000,
722860,23119, 19490619,   65.4,24,   52.8,24, 1016.6,24,  962.8,24,  13.8,24,   6.5,24,  19.0, 999.9,   82.0*,  55.0*, 0.00I,999.9, 000000,
722860,23119, 19490620,   70.6,24,   43.3,24, 1013.6,24,  960.3,24,  18.8,24,   5.4,24,  15.9, 999.9,   90.0*,  53.1*, 0.00I,999.9, 000000,
722860,23119, 19490621,   75.4,24,   34.1,24, 1013.1,24,  960.2,24,  30.0,24,   4.8,24,  15.9, 999.9,   95.9*,  57.9*, 0.00I,999.9, 000000,
722860,23119, 19490622,   81.8,24,   33.5,24, 1013.4,24,  960.8,24,  21.3,24,   7.6,24,  22.0, 999.9,   97.9*,  66.9*, 0.00I,999.9, 000000,
722860,23119, 19490623,   78.7,24,   52.2,24, 1013.5,24,  960.8,24,  18.2,24,   5.7,24,  19.0, 999.9,   93.0*,  64.9*, 0.00I,999.9, 000000,
722860,23119, 19490624,   70.3,24,   55.3,24, 1009.7,24,  956.9,24,   9.9,24,   6.0,24,  12.0, 999.9,   84.9*,  57.0*, 0.00I,999.9, 000000,
722860,23119, 19490625,   66.0,24,   55.8,24, 1009.1,24,  955.9,24,   5.1,24,   6.3,24,  15.9, 999.9,   82.0*,  55.9*, 0.00I,999.9, 100000,
722860,23119, 19490626,   64.0,24,   56.3,24, 1011.1,24,  957.7,24,   4.7,24,   7.0,24,  15.9, 999.9,   79.0*,  57.9*,99.99 ,999.9, 010000,
722860,23119, 19490627,   64.6,24,   55.8,24, 1012.7,24,  959.1,24,   4.6,24,   8.6,24,  15.9, 999.9,   75.9*,  59.0*, 0.00I,999.9, 100000,
722860,23119, 19490628,   64.2,24,   55.1,24, 1014.0,24,  960.5,24,   8.2,24,   5.1,24,  14.0, 999.9,   79.0*,  57.0*,99.99 ,999.9, 010000,
722860,23119, 19490629,   65.3,24,   51.7,24, 1012.6,24,  959.0,24,   6.4,24,   6.6,24,  15.0, 999.9,   84.9*,  52.0*, 0.00I,999.9, 000000,
722860,23119, 19490630,   70.9,24,   50.7,24, 1013.2,24,  959.9,24,   5.8,24,   6.6,24,  15.9, 999.9,   90.9*,  55.0*, 0.00I,999.9, 000000,
722860,23119, 19490701,   75.1,24,   52.1,24, 1015.5,24,  962.5,24,   8.3,24,   6.2,24,  15.9, 999.9,   91.9*,  59.9*, 0.00I,999.9, 000000,
722860,23119, 19490702,   78.5,24,   53.4,24, 1015.2,24,  962.3,24,   6.2,24,   6.5,24,  16.9, 999.9,   93.9*,  64.0*, 0.00I,999.9, 000000,
722860,23119, 19490703,   76.3,24,   48.1,24, 1013.0,24,  960.3,24,  10.1,24,   6.5,24,  19.0, 999.9,   88.9*,  62.1*, 0.00I,999.9, 000000,
722860,23119, 19490704,   73.4,24,   51.5,24, 1011.2,24,  958.5,24,  13.6,24,   7.0,24,  18.1, 999.9,   86.9*,  59.9*, 0.00I,999.9, 000000,
722860,23119, 19490705,   68.4,24,   53.0,24, 1011.6,24,  958.5,24,  13.4,24,   8.0,24,  15.9, 999.9,   86.0*,  55.9*, 0.00I,999.9, 100000,
722860,23119, 19490706,   67.4,24,   53.4,24, 1012.4,24,  959.1,24,   8.0,24,   6.8,24,  14.0, 999.9,   84.9*,  55.0*, 0.00I,999.9, 100000,
722860,23119, 19490707,   70.4,24,   51.6,24, 1013.3,24,  960.0,24,   9.3,24,   7.2,24,  15.9, 999.9,   88.0*,  50.0*, 0.00I,999.9, 000000,
722860,23119, 19490708,   72.1,24,   52.9,24, 1013.3,24,  960.1,24,   6.7,24,   7.3,24,  16.9, 999.9,   88.0*,  55.9*, 0.00I,999.9, 000000,
722860,23119, 19490709,   72.2,24,   55.1,24, 1013.6,24,  960.5,24,   6.5,24,   6.5,24,  15.0, 999.9,   91.9*,  59.0*, 0.00I,999.9, 000000,
722860,23119, 19490710,   73.6,24,   54.5,24, 1012.8,24,  959.8,24,   7.4,24,   8.0,24,  16.9, 999.9,   93.0*,  57.0*, 0.00I,999.9, 000000,
722860,23119, 19490711,   70.7,24,   56.8,24, 1012.4,24,  959.4,24,   3.8,24,   8.1,24,  15.0, 999.9,   86.0*,  57.9*, 0.00I,999.9, 100000,
722860,23119, 19490712,   70.6,24,   58.8,24, 1014.6,24,  961.3,24,   6.1,24,   6.8,24,  15.0, 999.9,   88.9*,  59.0*, 0.00I,999.9, 100000,
722860,23119, 19490713,   75.0,24,   52.3,24, 1014.9,24,  961.8,24,   7.4,24,   5.9,24,  15.9, 999.9,   90.9*,  59.0*, 0.00I,999.9, 000000,
722860,23119, 19490714,   76.6,24,   43.0,24, 1012.4,24,  959.6,24,  17.2,24,   5.6,24,  16.9, 999.9,   93.9*,  62.1*, 0.00I,999.9, 000000,
722860,23119, 19490715,   79.2,24,   51.3,24, 1011.1,24,  958.5,24,  16.0,24,   5.3,24,  15.9, 999.9,   97.0*,  64.0*, 0.00I,999.9, 000000,
722860,23119, 19490716,   79.2,24,   55.3,24, 1010.3,24,  957.9,24,  10.1,24,   5.9,24,  16.9, 999.9,   99.9*,  63.0*, 0.00I,999.9, 000000,
722860,23119, 19490717,   79.5,24,   56.4,24, 1008.4,24,  956.0,24,   7.1,24,   5.5,24,  15.9, 999.9,   95.9*,  64.9*, 0.00I,999.9, 000000,
722860,23119, 19490718,   77.9,24,   58.4,24, 1009.1,24,  956.7,24,  12.5,24,   6.6,24,  15.0, 999.9,   93.0*,  64.9*, 0.00I,999.9, 000000,
722860,23119, 19490719,   76.8,24,   57.9,24, 1012.3,24,  959.7,24,  15.4,24,   5.7,24,  16.9, 999.9,   90.9*,  64.0*, 0.00I,999.9, 000000,
722860,23119, 19490720,   75.4,24,   55.5,24, 1012.7,24,  959.9,24,  12.2,24,   6.1,24,  18.1, 999.9,   90.0*,  61.0*, 0.00I,999.9, 000000,
722860,23119, 19490721,   75.3,24,   48.2,24, 1012.9,24,  960.0,24,  11.0,24,   5.5,24,  15.9, 999.9,   90.9*,  59.9*, 0.00I,999.9, 000000,
722860,23119, 19490722,   73.0,24,   49.7,24, 1012.4,24,  959.5,24,  10.0,24,   4.9,24,  15.9, 999.9,   91.9*,  55.9*, 0.00I,999.9, 000000,
722860,23119, 19490723,   73.2,24,   51.2,24, 1012.6,24,  959.7,24,  10.8,24,   5.9,24,  14.0, 999.9,   90.0*,  57.9*, 0.00I,999.9, 000000,
722860,23119, 19490724,   71.2,24,   53.2,24, 1014.7,24,  961.5,24,  10.6,24,   6.9,24,  14.0, 999.9,   88.9*,  55.9*, 0.00I,999.9, 100000,
722860,23119, 19490725,   70.1,24,   52.9,24, 1015.2,24,  961.9,24,  10.7,24,   6.0,24,  16.9, 999.9,   88.0*,  53.1*, 0.00I,999.9, 100000,
722860,23119, 19490726,   68.4,24,   56.5,24, 1013.3,24,  960.2,24,  12.4,24,   6.3,24,  15.0, 999.9,   86.0*,  55.9*,99.99 ,999.9, 110000,
722860,23119, 19490727,   66.5,24,   55.8,24, 1012.4,24,  959.1,24,   6.6,24,   6.2,24,  14.0, 999.9,   84.9*,  57.0*, 0.00I,999.9, 100000,
722860,23119, 19490728,   67.6,24,   58.9,24, 1013.8,24,  960.3,24,   5.2,24,   6.0,24,  15.9, 999.9,   86.0*,  57.0*, 0.00I,999.9, 100000,
722860,23119, 19490729,   69.5,24,   62.6,24, 1014.4,24,  961.0,24,   4.8,24,   6.2,24,  14.0, 999.9,   88.0*,  57.0*, 0.00I,999.9, 100000,
722860,23119, 19490730,   73.9,24,   55.2,24, 1015.1,24,  962.0,24,   5.8,24,   6.6,24,  16.9, 999.9,   90.0*,  63.0*, 0.00I,999.9, 000000,
722860,23119, 19490731,   75.6,24,   48.9,24, 1016.2,24,  963.2,24,  12.4,24,   5.3,24,  15.9, 999.9,   93.9*,  62.1*, 0.00I,999.9, 000000,
722860,23119, 19490801,   76.3,24,   51.7,24, 1016.0,24,  963.0,24,  16.8,24,   7.0,24,  16.9, 999.9,   95.0*,  61.0*, 0.00I,999.9, 000000,
722860,23119, 19490802,   81.4,24,   54.2,24, 1013.6,24,  960.9,24,  16.7,24,   6.3,24,  15.9, 999.9,  102.9*,  66.0*, 0.00I,999.9, 000000,
722860,23119, 19490803,   82.9,24,   49.4,24, 1011.9,24,  959.4,24,  16.4,24,   6.3,24,  16.9, 999.9,  100.9*,  66.0*, 0.00I,999.9, 000000,
722860,23119, 19490804,   78.8,24,   55.8,24, 1011.9,24,  959.3,24,  10.2,24,   6.4,24,  15.9, 999.9,   95.9*,  61.0*, 0.00I,999.9, 000000,
722860,23119, 19490805,   76.1,24,   58.2,24, 1012.2,24,  959.5,24,   6.3,24,   7.2,24,  16.9, 999.9,   93.9*,  62.1*, 0.00I,999.9, 000000,
722860,23119, 19490806,   77.5,24,   56.8,24, 1012.8,24,  960.0,24,   6.0,24,   6.1,24,  16.9, 999.9,   97.0*,  62.1*, 0.00I,999.9, 000000,
722860,23119, 19490807,   76.0,24,   54.0,24, 1013.4,24,  960.6,24,   9.4,24,   5.4,24,  19.0, 999.9,   91.9*,  62.1*, 0.00I,999.9, 000000,
722860,23119, 19490808,   70.0,24,   55.5,24, 1012.7,24,  959.6,24,  11.6,24,   4.9,24,  19.0, 999.9,   88.0*,  57.9*, 0.00I,999.9, 100000,
722860,23119, 19490809,   66.4,24,   52.3,24, 1011.9,24,  958.6,24,  12.2,24,   9.5,24,  16.9, 999.9,   77.9*,  59.0*, 0.00I,999.9, 000000,
722860,23119, 19490810,   62.5,24,   48.4,24, 1013.4,24,  959.9,24,  13.8,24,   4.3,24,  15.9, 999.9,   79.9*,  53.1*, 0.00I,999.9, 000000,
722860,23119, 19490811,   63.6,24,   50.4,24, 1016.8,24,  962.9,24,  11.4,24,   5.5,24,  15.9, 999.9,   79.0*,  55.0*, 0.00I,999.9, 000000,
722860,23119, 19490812,   66.3,24,   49.5,24, 1017.0,24,  963.2,24,   8.8,24,   5.7,24,  15.9, 999.9,   84.0*,  52.0*, 0.00I,999.9, 000000,
722860,23119, 19490813,   68.8,24,   50.5,24, 1015.0,24,  961.5,24,   8.9,24,   4.2,24,  13.0, 999.9,   84.0*,  53.1*, 0.00I,999.9, 000000,
722860,23119, 19490814,   66.0,24,   53.3,24, 1015.5,24,  962.0,24,   7.0,24,   5.7,24,  15.9, 999.9,   84.9*,  55.9*, 0.00I,999.9, 100000,
722860,23119, 19490815,   65.8,24,   54.4,24, 1015.8,24,  962.1,24,   7.5,24,   5.6,24,  15.0, 999.9,   82.0*,  55.9*, 0.00I,999.9, 100000,
722860,23119, 19490816,   67.7,24,   52.6,24, 1015.5,24,  962.0,24,   6.1,24,   5.5,24,  13.0, 999.9,   84.9*,  54.0*, 0.00I,999.9, 000000,
722860,23119, 19490817,   69.1,24,   49.7,24, 1014.1,24,  960.8,24,   9.0,24,   5.2,24,  15.0, 999.9,   88.0*,  54.0*, 0.00I,999.9, 000000,
722860,23119, 19490818,   72.8,24,   50.5,24, 1011.7,24,  958.7,24,   6.0,24,   5.1,24,  16.9, 999.9,   93.0*,  57.0*, 0.00I,999.9, 000000,
